	HC25_Jrk_FB_2_ZT10	HC25_Jrk_FB_2_ZT14	HC25_Jrk_FB_2_ZT18	HC25_Jrk_FB_2_ZT2	HC25_Jrk_FB_2_ZT22	HC25_Jrk_FB_2_ZT6	HC25_Jrk_FB_ZT10	HC25_Jrk_FB_ZT14	HC25_Jrk_FB_ZT18	HC25_Jrk_FB_ZT2	HC25_Jrk_FB_ZT22	HC25_Jrk_FB_ZT6
FBgn0034484	84	86	62	213	86	95	93	139	89	193	97	120
FBgn0034485	25	40	30	86	40	46	47	57	43.0087	97.1779	57.1663	43
FBgn0034486	0	0	0	0	0	0	0	0	1.99128	1.82204	1.83363	0
FBgn0034487	0	0	1	3	0	0	1	0	1	0	0	1
FBgn0034488	563	538	914	1530	668	600	1276	940	965	1451	885	1027
FBgn0034489	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0034490	143	113	126	398	33.00003	198.0001	156.9996	304.0001	48.00001	257.9997	37	299.0002
FBgn0034491	417.9996	403	569.9996	1149	358.9999957	513.0000004	734.9999	805	654.9999	987.0002	500.9997	730.9995
FBgn0034493	67	53	71	255	47	116	108	168	99	235	85	108
FBgn0034494	651	612	822	1739	560	920	1030	813	835	1509	590	968
FBgn0034495	31	33	59	79	24	17	94	37	59	78	55	32
FBgn0034497	323	329	376	704.9999	414.0000062	270.0003	285	513	387	511	339	437
FBgn0034498	145	105	279	435	100	127	461	231	255	337	225	211
FBgn0034499	2	1	1	1	0	2	0	1	0	2	0	0
FBgn0034500	353.9995001	337.0002	464.9999	976.001	392.9992	487.0004	643	596.9995	547.0002	1072	607.9997	730
FBgn0034501	7481.005	6435.002	7958.005	19865.98	5155.996	10941.003	8725	13148.999	10817.991	17660.95	5199.997	12968.02
FBgn0034502	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0034503	124	111	173	346	136	136	239	166	203	322	166	200
FBgn0034504	348.0003	357.0005	524.0004	885.999	362.0002009	380.9997	673	688	608	778.9994	368.0001	641.0005
FBgn0034505	0	0	2	0	0	0	0	0	0	0	0	0
FBgn0034506	0	1	0	3	0	0	0	0	0	1	0	0
FBgn0034507	2	0	0	0	0	0	0	0	0	1	1	0
FBgn0034509	3203	3138	3002	7345	2643	3238	2888	3082	3082	6966	3624	3852
FBgn0034510	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034511	1204	1462	1486	4017	1847	2338	1791	1659	2018	4118	2172	2154
FBgn0034512	12525.98	14955.96	16749.01	38388.03	15469.04	40408.98	18759.01	17133.01	17251.95	42955.03	18074.97	21570.02
FBgn0034513	1	0	2	3	0	1	1	6	2	8	3	1
FBgn0034514	0	0	0	17	0	0	0	3	0	0	0	0
FBgn0034515	0	3.999997	43	108.9997	46	1	3	10	27	31	31	1
FBgn0034517	144.57748	185.3806	208.47903	327.634	176.25339	145.80312	183.9293	216.47903	216.47903	350.5355	225.6062	190.45028
FBgn0034518	29.52413	25.5	36.5	70.68811	25.27979	44.01282	43.5	38	33.5	63	33	49.0128
FBgn0034519	26.4759	25.5	36.5	63.3119	20.7203	37.9871	43.5	38	33.5	63	33	37.9871
FBgn0034520	7.96629	3.9005	1.8142	13.6365	1.76738	3.78668	1.622730148	5.19043	5.904354	16.1922	9.30593	13.5589
FBgn0034521	236.034	206.099	243.186	507.364	182.233	216.213	337.377	338.81	316.096	463.808	277.694	361.441
FBgn0034523	9	7	26	28	5	4	29	12	32	32	31	5
FBgn0034527	173.9998	161.9997	216.9995	493	153	232.9995	320.0002	258.9999	242.9997	445	224.9998	293
FBgn0034528	127.9996	71	195	318.0005	51	133.0002	291.0005	222.0002	240.9996	248.0003	131	252.0001
FBgn0034529	61	31	101	200	51	87	140	190	120	152	74	105
FBgn0034530	15.99998	7	24.00001	32	10	13.99998	18	28	20.99997	24.99997	12	18
FBgn0034532	5	3	5.05531	6.09176	2.02413	1	3.01717	7.03695	3	10.289	4.14325	9.05596
FBgn0034534	375.9995	327.0001	430.9997	1203.9968	472.9998	562.9998	561.9997	564.9999	601.9995	1142	531.0005	744.9997
FBgn0034535	66	56	110	188	82	75	156	104	102	184	126	130
FBgn0034537	158	143	250	496	166	163	442	262	314	390	255	298
FBgn0034538	1875.997	2067.998	2216	6072.998	2622.998	3062.998	2768.996	2673.999	2603.997	6054.002	2671.998	3646.998
FBgn0034539	4	1	3	8	4	6	10	5	5	13	9	6
FBgn0034540	72	78	95	199	69	95	72	134	85	130	44	97
FBgn0034541	5	4	8	22	6	10	7	8	10	26	6	5
FBgn0034542	466.9999	535.0003	628.0005	1594.999	440.9999	864	840.0002	850.0002	837.0002	1613	751.9997	822.9998
FBgn0034543	396.9898	331.26105	432.3754	1159.6888	469.6738	528.8551	591.8977	586.5255	601.785	1051.4579	531.2215	768.9204
FBgn0034545	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034546	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034548	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034551	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034552	0	0	0	0	0	1	1	2	0	0	0	0
FBgn0034553	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034554	0	0	0	0	0	0	0	0	0	1	1	0
FBgn0034558	6	7	5	21	11	6	6	6	8	23	11	13
FBgn0034560	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034563	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034564	106	107	207	336	117	122	326	165	194	358	225	176
FBgn0034565	1	1	1	2	0	0	1	3	0	0	0	0
FBgn0034566	2.000001	1	1	8	5	0	2.000005	0	2.000003	1.999995	0	0
FBgn0034567	1	0	0	3	2	0	0	2	1	4	2	3
FBgn0034568	0	0	1	0	0	0	0	0	0	0	0	0
FBgn0034569	37	22	38	101	23	19	88	33	49	73	50	34
FBgn0034570	114.0001	54	171.0972442	210.0001	33.00006	95.99998	266.0268163	535.0440017	158.0169	184.0261	102.0295	278.9993
FBgn0034572	225	225	295	649	215	262	398	391	365	708	424	402
FBgn0034573	415	469	582	1495	578	679	749	860	694	1329	678	809
FBgn0034576	891	1001	1232	2429	1387	1014	1327	1332	1313	2471	1527	1481
FBgn0034577	558	357	587	1095	367	450	830	690	651	1026	587	756
FBgn0034578	45	55	49	143	49	66	77	70	69	154	97	82
FBgn0034579	110	110	153	296	113	88	246	112	172	357	245	215
FBgn0034580	0	1	1	4	2	1	0	5	38	4	2	4
FBgn0034582	1	0	0	0	0	0	0	0	42	0	0	0
FBgn0034583	1603	1202	1625	2868	1632	1231	1611	2009	1536	2546	1323	1813
FBgn0034585	274.107	248.535	302.195	653.367	252.217	288.768	466.966	383.839	354.733	610.361	345.271	426.259
FBgn0034588	98	0	17	7	2	1	32.00003	16	6	34	17	3
FBgn0034590	108.5677001	77.70893129	185.401467	286.2246	60.0347	92.4667	269.5973	215.1500051	211.2874373	203.721258	108.4920072	164.2349
FBgn0034592	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034595	8	2.9999997	4	11	4	6	7	4	4	10	5.999998	5.999997
FBgn0034598	429.9995	354.999804	560.9998	1013.999	350.999795	419.9995366	764.999948	813.0000042	622	782.9993	391.9999	737.9994362
FBgn0034599	87	69	94	233	94	104	177	122	154	239	138	152
FBgn0034601	0	0	0	0	0	0	0	0	0	1	0	1
FBgn0034602	121	148	174	493	151	279	189	303	262	385	160	275
FBgn0034605	709	667	821	1562.996	608	869	891	1107	720	1678	655	1304
FBgn0034606	154	112	166.9996	357.9996	80	182.0002	226.0002	432.9998	244.9998	262.9995	112	240.0002
FBgn0034611	529.80812	476.8533	800.7808	1461.3113	428.9761	653.604	1049.4448	969.8167	885.5212	1381.998	787.5469	881.6787
FBgn0034612	24.1914	3.14701	4.21895	15.6901	1.02419	7.39629	14.5555	5.18255	9.47794	21.0065	9.45308	7.32097
FBgn0034614	50	27	124	173	32	15	204	39	109	116	108	40
FBgn0034617	48	34	96	168	29	44	160	87	99	108	70	72
FBgn0034618	6111.8619	4800.0242	7854.4559	11010.403	5417.349	4876.916536	6542.0866	8047.48072	6347.5215	13274.1583	7964.75387	7996.1583
FBgn0034622	4	1	5	17	6	7	7	6	3	19	12	6
FBgn0034623	11	6	7	27	12	9	15	15	11	34	16	9
FBgn0034624	1	1	4	4	1	1	1	2	2	4	0	5
FBgn0034626	121	91	143	294	130	123	189	152	164	282	154	212
FBgn0034627	46	72	77	180	66	74	105	87	72	179	102	82
FBgn0034628	985	1057	1210	3229	1236	1821.999	1420	1899.004	1467.003	3384	1613	2208.996
FBgn0034629	516	523	711	1382	610	655	963	890	726	1609	903	1122
FBgn0034631	92	89	129	320	108	120	189	191	147	281	149	171
FBgn0034634	37.13461	20.53522	72.067	114.1681	34.94725	37.2843	124.5753	81.9573	75.3824	126.8535	90.3266	53.1313
FBgn0034636	4	2	2	9	3	4	5	8	2	7	3	3
FBgn0034638	7469.998	6983.994	7230.006	20384.95	7002.998	11322.004	9891.998	11102.004	10618	20069.01	9447.998	13703.004
FBgn0034639	33	38	84	108	40	58	121	103	61	89	50	87
FBgn0034641	422	330	706	1274	290	442	1134	880.9998	742	997	526	816
FBgn0034642	12	7	16	33	5	10	17	15	8.999999	25.00002	17	13
FBgn0034643	342	300	460	864	294	303	658	619	496	759	451	549
FBgn0034644	714.0002	679.9999	931.1977	2371.003	600.0001	1435.001	975.149	1819.242	1234.592	2464.579	785.3832	1427.789
FBgn0034645	562.99997	701.9993539	928.0002	1680	1132	564.99989	924.0002435	1072.999455	1036.999837	1587	1055.999766	1186.9998
FBgn0034646	188	189	345	552	230	201	445	358	391	531	359	333
FBgn0034647	26	28	32.00004	97	25.99996	43.00004	32	34.00002	39.99996	48.99996	16	25.00004
FBgn0034649	190.9368	164.75	216.5762	471.2523	170	225.3622	332.6277	271.7021	260.2095	463.4786	252.9812	311
FBgn0034650	78	56	126	218	90	84	173	122	129	186	113	142
FBgn0034651	0	0	0	1	0	0	0	0	0	0	0	0
FBgn0034654	1014	1009	1430	3090	1380	1347	2208	1723	1794	3458	2153	2128
FBgn0034655	87	80	80	208.0003	86	86	100	114	74	187.9998	101	132.0001411
FBgn0034657	76	74	162	223.0004	64	59.0000083	228.0001	151.0001	160.00001	143	97.00000014	135.0005
FBgn0034658	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034659	0	0	0	0	0	0	1	0	0	0	0	0
FBgn0034660	1	4	5	8	2	2	3	3	4	4	3	0
FBgn0034661	1	0	0	0	0	1	0	0	1	0	0	0
FBgn0034662	90	3	0	16	0	0	0	12	10	41	41	1
FBgn0034663	13	0	0	11	0	0	1	12	8	17	17	0
FBgn0034664	32	3	2	15	1	1	2	13	6	17	15	0
FBgn0034665	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034666	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034667	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034670	28	13.00005	13	26.99999	7	16.00001	14	18	18	42.0000707	24	23.00003
FBgn0034671	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034674	396	373	403.0004	937	240	535	511	574	495	755	316.99965	633
FBgn0034681	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034683	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034684	0	0	0	0	0	2.000000035	1.000000003	0	1	2.000002862	1.00005433	0
FBgn0034687	3	5	4	10	2	8	5	12	12	16	7	8
FBgn0034688	401	368	473	1045	480.0003	481	542	619	547	955	503	643
FBgn0034689	169	153	187	469	188	188	282	248	259	437	241	280
FBgn0034691	274	223.9997	360.9998013	624.9996	201	310.0002	459.9996	532	426	485	255.0003	405.9995
FBgn0034692	3	2	0	2	2	3.000000143	0	2	1	3	2	3
FBgn0034693	843.0000021	857.0006	953.9996	2050.0004	900.999	873.999	894.9998	2204.0035	1053.0005	1556	780.9998	1388.9994
FBgn0034694	435	459	543	1311	484	611	673	795	737	1209	628	810
FBgn0034697	177	129	177	349	113	174	300	354	246	304	169	348
FBgn0034700	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034703	58	42	87	157	38	42	159	84	79	118	85	81
FBgn0034704	111	112	157	380	139	113	268	191	222	306	181	212
FBgn0034705	85	64	84	182.0000332	70	72	122	80.00002287	95	171	105	117.0001895
FBgn0034706	282	326	303	759	306	328	423	365	369	833	382	521
FBgn0034707	71	70	132	291	122	94	196	161	152	229	157	134
FBgn0034708	658	592	747	1646.996	494	817	1081	1132	992	1544	769	1157
FBgn0034709	593.0002	432.9997	681	1000	339.0002	338.9997	787	746.0003	633	938	687	526.9995
FBgn0034710	0	0	0	3	1	3	1	0	0	1	1	3
FBgn0034712	1	0	0	0	0	1.00248	0	0	1	0	0	0
FBgn0034713	0	0	0	1	0	0	0	0	0	0	0	0
FBgn0034715	115	244	20	609	40	285	37	389	2	325	22	399
FBgn0034716	507.0002006	640.9998	62	1717.996	71.0000032	922.0000002	203.9997	1269	7	1037	57.00000142	1570.002
FBgn0034717	852.9996	1061.0002	1160	3898	1250.9997	2212	1449.999	1927.001	1633	4178.004	1799.002	2032.004
FBgn0034718	1399.998178	1093.0004	1219.000554	2493.00033	1146.9995	1325.00385	1488.99679	1904.005111	1507.004396	2301.99698	1215.999675	2247.997319
FBgn0034720	51.99997002	36.00003	60	87.99999	19	43	73.9999567	112.99996	65.99996	71.00005	39.00007	67.99996
FBgn0034721	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034722	301.9999	236	384.9998	769.000154	164.9997	276	555	521	485	567.0003	275.0004	441.0002
FBgn0034723	868	646	664	1509	439	880	692.9997	1316	826	1104	439.9996	1130
FBgn0034724	881	715	1107	2004	888.9997	1015	1245.999	1349.997	1200	2217.998	1265.997	1433.004
FBgn0034725	7	8	9	19	6	6	15	12	16	14	9	8
FBgn0034726	68	59	79	163.0004	39	68	108	78.00003	96	148	79	107
FBgn0034727	247	231	405	755	310	276	582	418	503	804	543	445
FBgn0034728	190.9995929	168.0001956	323	726.0002	155.0000373	279.0000754	518.9996512	444	399.0002521	503.0000109	258.0002404	357.999806
FBgn0034729	65	50.8714	116.5	247.7387	65	87	152.73	107.837	132.689	218.417	146.575	125
FBgn0034730	0	0	0	1	0	0	0	0	0	1	1	0
FBgn0034731	1	0	0	0	0	0	1	0	0	0	0	1
FBgn0034733	974	928	1093	2444	1015	1069	1245	1794	1018	2619	1198	1773
FBgn0034734	282	213	474	726	150	277	847	631	470	626	380	536
FBgn0034735	176	194	274	533	178	198	388	288	285	541	356	367
FBgn0034736	16	4	14	40	16	12	17	17	12	19	11	15
FBgn0034737	0	0	0	0	0	1	1	0	0	1	1	0
FBgn0034739	1	0	0	0	0	0	0	1	0	0	0	0
FBgn0034740	9	5	8	16	4	3	4	10	6	17	8	10
FBgn0034741	37.8359	10.15099	16.20289	34.3416	4	27.34085	12.65194	45.4881	9.32689	35.3526	25.7463	8.42023
FBgn0034742	112.164	60.849	155.797	325.657911	56	148.659	235.3480314	474.511683	213.673	282.647	109.254	343.5798
FBgn0034743	12072.99	14363.01	18752.96	35567.98	20403.01	14152.01	24141.99	21642.03	23618.02	38553.01	26486.01	24792.04
FBgn0034744	286.0003	301.9997	360.9999	795	338.0001	341.9999	474	449.0002	424.0002	782	430	525.0001
FBgn0034745	2	2	1	3	1	3	2	1	1	2	1	3
FBgn0034748	117	120	182	391	99	121	278	206	194	418	267	204
FBgn0034750	123	103	188	297	132	120	257	198	191	331	210	176
FBgn0034753	3425.996	3352.996	5717.999	7071.004	4485.996	2346.005	6466	5440.002	5910.996	6742	4891	5352.995
FBgn0034755	19.9999966	17	12	46	24.00003	10	16.0000145	29.00003	12	35	19.99998	14
FBgn0034756	10	6	8	15	4	4	4	11	1	19	4	6
FBgn0034758	34.65885	23.28235	9.3755524	61.12943	12.094121	32.25038	22.9412	93.41188	18.26709	34.94131	19.7529508	55.22354
FBgn0034759	4.63548	1.98663	2.6522185	7.94653	0.662211	2.10148	6.62211	9.93317	6.38389	6.62211	5.29768	8.60874
FBgn0034761	948.00027	866.0002	909	1706	748	925	757.99988	904	1112.00314	1415.9965	802	1083.0008
FBgn0034763	137	108	223.0002	381.0002	107	127	390	247.9996	331	329	222.9996	201.0002
FBgn0034766	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034768	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034769	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034770	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034774	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034776	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034782	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034783	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034784	1	0	2	0	0	0	2	1	1	2	1	0
FBgn0034785	14	0	26	1	1	1	3	0	3	26	0	0
FBgn0034786	992	853	1047	2473	790	1343	1190	1632.003	1296	2137.001	899	1619
FBgn0034788	1	0	0	1	1	0	1	1	0	0	0	4
FBgn0034789	24.00000009	25.00000002	30	52	11	26	29.00000001	21	32.99995359	49	31	35
FBgn0034791	335	297	351	799	307	332	562	453	463	740	414	516
FBgn0034792	650	686	988	1737	742	748	1324.001	1198	1118.999	1689	1053.999	1175
FBgn0034793	207.0002	217.0002	369.0003	582	306.0001	222	503	375.0002	422.0003	595	430	357.0004
FBgn0034795	116.745	106	190	349	106	151	318	249	213	303.78	163	245
FBgn0034796	401	420	533	1280	564	595	730	663	529	1277	677	922
FBgn0034797	497.0001	328.9996	440	911	236.0001	464.9999	478	1139	417	701.999977	286.0000058	547.000055
FBgn0034800	17.000046	12	71	65	12.00002	10	97	38.00001	61	66	64	14.00002
FBgn0034802	2412.002	1327	4138	5002	1202	1922.998	6500	5019	4197	4240	2425	4408
FBgn0034803	266.0002	250.0002	280.0002	597	270.9997	284.0005	373	327	315.9997	623	365.0002	478.9999
FBgn0034804	190.99982	157.0004	418.99986	650.0001	194.9998	194.00037	690	328.0005	443.9995	649.0005	470	352.0004
FBgn0034807	90	0	0	0	0	0	0	0	1	116	1	78.0389
FBgn0034808	902	828	807	2174	588	1246	1052	1573	1245	1860	949	1351
FBgn0034814	116	96	166	329	114	112	288	170	185	386	276	213
FBgn0034816	13	10	52	50	7	6	59	22.00001	34	42	39	15
FBgn0034817	158	172	373	511	210	146	482	314	347	567	395	260
FBgn0034819	0	0	0	1	0	0	0	1	0	0	0	0
FBgn0034820	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034821	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034822	0	0	0	1	1	0	1	0	0	1	1	0
FBgn0034824	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034825	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034826	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034827	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034828	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034829	0	0	1	0	0	0	0	0	0	2	2	0
FBgn0034833	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034834	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034835	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034837	0	0	0	0	0	0	0	0	1	2	2	0
FBgn0034838	0	0	0	0	0	0	1	0	0	0	0	0
FBgn0034839	0	0	2	1	0	0	0	1	0	2	2	0
FBgn0034840	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034841	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034842	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034844	0	0	1	0	0	0	0	0	0	2	1	0
FBgn0034846	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0034849	95	109	157.9996	281.9996	139.9996	113.0002	182.0002	159	175.9996	280.0002	178	177.0004
FBgn0034850	1	0	1	1	0	0	0	0	0	2	2	0
FBgn0034853	129	98	268	422	107	94	461	230	255	350	248	214
FBgn0034854	681	546	827	1715	587	916	989	1501	960	1464	637	1335
FBgn0034856	18	11	22	54	22	18	36	52	28	41	19	54
FBgn0034858	238.9996	199.9997364	403.0000001	565.9997	259.9995	204.0001012	639.9993153	421.0000002	420.0005	589	412.0003001	412
FBgn0034859	103	92	144	279	108	90	246	183	171	245	153	198
FBgn0034860	547.9997	399.0006	596.0004	891.000058	372.9999	413.0000001	399.00034	709.9993	515.0004	867	369.0002	564.0003
FBgn0034861	17	16.99998	21.00001	34	16	11	22.00003	21	24	21	10	26.00005
FBgn0034863	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034865	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034866	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034867	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034869	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034870	33	27	39	70	26	48	41	46	40	85	44	50
FBgn0034871	1	0	1	0	0	3	0	0	994	0	0	1
FBgn0034876	190.9996	196	402	578.9997	229.9996	218.0002	594	399.9999	459.0004	538.9996	351.9998	392.0004
FBgn0034877	896.9997	1168	1515.001	2477.002531	1771.997	791	1322.0039	1752.996	1691.995	1977	1461.0026	1512.00194
FBgn0034878	215.99986	177	309.0735	659.2389	221.99989	230	452.06787	420.3449	390.2841	494.24	286.1868	370.1515
FBgn0034879	121	144	319.9999	369	187.0001	105	358	250	336.9996	429	346	239.9998
FBgn0034880	0	0	2	1	0	0	1	0	1	0	0	0
FBgn0034882	0	0	0	1	0	1	0	1	0	0	0	0
FBgn0034883	25.99996	45.00001	24.99999	102	24	58	21.99999	77	29	66	21.00001	77
FBgn0034884	0	0	1	0	0	0	0	0	0	1	1	1
FBgn0034885	4324.0038	4659.0027	5680.9965	12060.005	6942.9978	5625.9972	4670	6623.004	5983.001	9417.004	4969.9996	7006.002
FBgn0034887	413	476	568	1250	746	541	650	951	994	1116	698	852
FBgn0034893	172	162	233	362	163	175	307	294	226	405	257	287
FBgn0034894	165.9998	110	215.9998	434.00001	103.99997	127	341.9998	267.00029	269	351.0007	208.0003	220.9998
FBgn0034897	908.2008	970.394	1043.1268	2341.1216	864.9738	1218.4692	1406.348	1632.3383	1428.4346	2007.7799	808.716	1549.9587
FBgn0034898	1	0	0	0	0	0	0	1	0	2	0	0
FBgn0034899	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034900	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034901	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034902	308.9998	364.9999	442.0001	893	522.9998	393.0001	456	662.9995	620.9999	799	512.0002	533
FBgn0034903	116	78.00001079	205.99999	184.9998	33.99997	72	311.9996	228.9999	101.00005	101	40.999995	113
FBgn0034904	1	0	0	3	1	0	3	0	0	0	0	0
FBgn0034906	0	1	0	0	0	0	0	0	0	0	0	1
FBgn0034907	0	0	0	1	1	0	0	1	0	0	0	0
FBgn0034908	86	65	138	253	92	84	183	152	131	190	116	138
FBgn0034909	2007	2226	2119	5683	3041	2586	3364	4008	2743	4904	2447	4917
FBgn0034910	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034911	8	6	4	9	5	4	5	6	3	10	2	15
FBgn0034913	218	269	302	583	268	253	425	362	375	520	314	377
FBgn0034914	549.9998	512.9999	879.9998	1302.0028	632.0001	513	1125.0026	813.9998	897	1335.9961	789.0003	887.9997
FBgn0034915	223	230	402	546	256	168	630	370	454	620	421	486
FBgn0034918	53	46	96	175	63	62	168	81	118	176	118	100
FBgn0034919	186	151	236	436	185	169	312	242	242	443	284	305
FBgn0034920	510	454	500	1188	534	559	585	642	512	1186	659	715
FBgn0034921	104	89	153	258	118	102	227	166	204	243	157	186
FBgn0034923	114	101	195	344	128	145.9997	261.9997	180	227.9997	306.9997	194.0003	213
FBgn0034924	6	1	16	32	3	3	24	6	16	13	12	1
FBgn0034925	201	215	303	509	238	194	412	335	384	421	275	301
FBgn0034928	4	3	4	8	2	6	9	5	8	10	8	5
FBgn0034931	11.0201	15.6898	30.8695	39.3488	20.4394	15.7092	44.5272	35.4593	23.3722	47.068	44.8938	34.9885
FBgn0034933	145	138	192.0002	461	128	176	310	218.0004	221.0002	396	223.9998	274.9996
FBgn0034935	18	1	0	4	0	1	1	10	2.999998	13	13	13
FBgn0034936	456.0001	447	614.0001	1307.9951	569.0001	536.0001	930.0002	692.0001	735.0002	1370	843.0002	862.0001
FBgn0034937	9	10	7	25	9	5	14	15	9	21	9	14
FBgn0034938	159	128	201	367	154	159	270	211	226	412	234	260
FBgn0034939	173	179	223	452	170	168	352	267	270	471	298	298
FBgn0034940	88	60	118	211	80	65	180	114	125	202	126	126
FBgn0034942	1	0	3	3	0	1	2	0	0	0	0	2
FBgn0034943	65	50	52	134	49	84	48	101	63	157	81	119
FBgn0034945	103	96	143	313	103	123	210.0003	161	165	287	163	165
FBgn0034946	218.9996	141	246.0003	447.9999	178	186.9996	351.0003	297.9998	260	453	246	335
FBgn0034948	628	604	703	1582	595	769	875	1062	842	1398	738	1033
FBgn0034950	4	4	2	27	10	7	7	11	7	10	2	18
FBgn0034951	653.9999	605	714.9997	1713	596	968.0002	838.9999	1216.9966	936.0005	1594.9976	799	1157.9985
FBgn0034956	7.00000358	5.9999997	3.00000234	8.9999958	2.00000425	4.99999548	0.99999976	3.00000059	3.00000306	7.9999974	2.00000124	7.00000082
FBgn0034957	3	1	1	2	2	1	2	3	0	1	1	0
FBgn0034958	671	582	609	1488.001	499.0002	849.9997	665	949.0005	790	1412.002	677.0003	985
FBgn0034959	106	96	130	250	104	123	210	193	192	268	184	201
FBgn0034961	76	90	101	200	83	94	140	137	138	189	102	120
FBgn0034962	420.0001	325	739.9997	1337.002	401.0003453	421.9998	1164	652.9996	810.9999	1201.999	833.9997	624.0001
FBgn0034963	81	75	101	241.00025	72.99999	114	158.0001	143	141.99998	206.00011	93	150
FBgn0034964	427	389	568	1165	372	479	853	736	595	929	521	747
FBgn0034965	7.999999265	6	30	11.00003333	2.000004654	3.0000026	24.00000066	12.99996552	19.99997936	22.00000379	20.99996186	10
FBgn0034966	4	2	9	5	1	1	13	4	9	4	3	8
FBgn0034968	12819.983	14675.997	19182.952	38976	19832.047	17696.986	24713.956	22985.994	24318.026	41283.954	25701.961	27750.985
FBgn0034970	174.0000534	165.999938	212	445.9994	122	185.0001	299.9992	320.9991	252	413.0008	231	226
FBgn0034971	1027.9992	989.9997	1195.99943	2784.0052	995.9999	1375	1471.9997	1571.9998	1353.0001	2708.0051	1428.9995	1696.0008
FBgn0034972	15	18	21	55	21	20	20	20	23	32	17	27
FBgn0034973	1	1	0	0	0	1	0	0	1	0	0	0
FBgn0034974	11	7	7.00000309	10	4.99999533	9	8	11.9999758	8.0000024	12	6	11
FBgn0034975	324.9999	246	469	837.0004	249	364.0001	717	806.0004	471	665	315.9997	555
FBgn0034976	98	51	141	231	49	83	175	221	161	188	92	151
FBgn0034978	6	4	8	21	6	7	8	5	9	18	8	11
FBgn0034982	213.7040002	224.3575059	387.5453	749.004	297.107	261.006025	556.537	433.3094	421.6342	639.736904	411.93037	479.94442
FBgn0034985	292.0000001	342.0004215	371.0003	738.0001	335.0001677	336.0002066	368.0001162	569.0003048	412.9998	564.9996	272.00042	440.9997414
FBgn0034986	193	176	240	467	196	194	369	271	281	486	266	356
FBgn0034988	250	243	293	552	226	230	366	353	326	502	283	436
FBgn0034989	977	1028	1137	2828	970	1293	1614	1826	1331	2398	1150	1843
FBgn0034990	0	0	0	0	0	0	0	1	3	0	0	2.000003
FBgn0034994	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0034996	1	2	2	4	4	1	4	3	1	2	1	7
FBgn0034997	1183.9998	1317.0003	1518.00057	3114.9965	1281.9998	1653.99956	1707.0013	2063.0022	1892.9991	3043.0061	1350	1844.9996
FBgn0034998	0	0	0	0	0	0	0	0	1	1	1	0
